main-forums	answer-answer	2016	925	1	If you haven't, you should.	You should, but you don't have to.	StackExchange Network: http://workplace.stackexchange.com/questions/40223 Author: tomjedrz (http://workplace.stackexchange.com/users/544) Last Editor: tomjedrz (http://workplace.stackexchange.com/users/544)	StackExchange Network: http://travel.stackexchange.com/questions/21570 Author: Stefan Birkner (http://travel.stackexchange.com/users/1700)
main-forums	answer-answer	2016	937	3	Yes it is common!	The simple answer is yes!	StackExchange Network: http://parenting.stackexchange.com/questions/10549 Author: MJ6 (http://parenting.stackexchange.com/users/4165)	StackExchange Network: http://writers.stackexchange.com/questions/18289 Author: Michael B (http://writers.stackexchange.com/users/13990)
main-forums	answer-answer	2016	945	3	I don't think that there's any.	I don't think there are any benefits.	StackExchange Network: http://academia.stackexchange.com/questions/27341 Author: yo' (http://academia.stackexchange.com/users/1471)	StackExchange Network: http://fitness.stackexchange.com/questions/16436 Author: Yasky (http://fitness.stackexchange.com/users/8606)
main-forums	answer-answer	2016	947	2	It looks to me that this is set up for what you want:	It is up to you whether you want to do that.	StackExchange Network: http://music.stackexchange.com/questions/14524 Author: Dave (http://music.stackexchange.com/users/2639)	StackExchange Network: http://money.stackexchange.com/questions/10579 Author: Ellie Kesselman (http://money.stackexchange.com/users/3361)
main-forums	answer-answer	2016	950	1	Problem is, the system doesn't account for people who could care less about money, or title.	The Joker doesn't care about money.	StackExchange Network: http://academia.stackexchange.com/questions/8145 Author: user29026 (http://academia.stackexchange.com/users/29026)	StackExchange Network: http://movies.stackexchange.com/questions/12843 Author: TylerShads (http://movies.stackexchange.com/users/130) Last Editor: TylerShads (http://movies.stackexchange.com/users/130)
main-forums	answer-answer	2016	955	1	In the first case, I think you don't need it.	So I don't think you need to put it on the cover.	StackExchange Network: http://writers.stackexchange.com/questions/10368 Author: Driss Zouak (http://writers.stackexchange.com/users/7897)	StackExchange Network: http://writers.stackexchange.com/questions/3799 Author: Lauren Ipsum (http://writers.stackexchange.com/users/553)
main-forums	answer-answer	2016	961	2	It is impossible to answer this question without a form check.	It is difficult, if not impossible, to give a complete answer to this question.	StackExchange Network: http://fitness.stackexchange.com/questions/21040 Author: Dave Liepmann (http://fitness.stackexchange.com/users/1771)	StackExchange Network: http://workplace.stackexchange.com/questions/4343 Author: Sklivvz (http://workplace.stackexchange.com/users/609)
main-forums	answer-answer	2016	965	2	You need to add this to your resume because it is the only position you have had.	This gives you the opportunity to make your case that you really do have expertise in XXX.	StackExchange Network: http://workplace.stackexchange.com/questions/36920 Author: mhoran_psprep (http://workplace.stackexchange.com/users/127)	StackExchange Network: http://workplace.stackexchange.com/questions/15516 Author: Dunk (http://workplace.stackexchange.com/users/363)
main-forums	answer-answer	2016	966	4	Work into it slowly.	You work on it slowly.	StackExchange Network: http://fitness.stackexchange.com/questions/97 Author: Nathan Wheeler (http://fitness.stackexchange.com/users/21)	StackExchange Network: http://pets.stackexchange.com/questions/1598 Author: Journeyman Geek (http://pets.stackexchange.com/users/429)
main-forums	answer-answer	2016	975	0	No, you do not NEED a bread machine.	You do not need to worry.	StackExchange Network: http://cooking.stackexchange.com/questions/5406 Author: Juju (http://cooking.stackexchange.com/users/2239)	StackExchange Network: http://academia.stackexchange.com/questions/40376 Author: Michael (http://academia.stackexchange.com/users/22213)
main-forums	answer-answer	2016	976	1	Yes, it is possible to publish a paper on model analysis.	Yes, it is hard to publish in a peer reviewed journal.	StackExchange Network: http://academia.stackexchange.com/questions/2162 Author: StrongBad (http://academia.stackexchange.com/users/929)	StackExchange Network: http://academia.stackexchange.com/questions/23681 Author: SoilSciGuy (http://academia.stackexchange.com/users/14547) Last Editor: SoilSciGuy (http://academia.stackexchange.com/users/14547)
main-forums	answer-answer	2016	987	1	You just have to base your answer on what you do know, which is what you want.	So if that's what you need, you really do have to be explicit about it.	StackExchange Network: http://workplace.stackexchange.com/questions/9526 Author: pdr (http://workplace.stackexchange.com/users/759) Last Editor: pdr (http://workplace.stackexchange.com/users/759)	StackExchange Network: http://workplace.stackexchange.com/questions/20149 Author: keshlam (http://workplace.stackexchange.com/users/12989)
main-forums	answer-answer	2016	990	2	Yes, you should mention your experience.	Yes, you should make a résumé.	StackExchange Network: http://workplace.stackexchange.com/questions/36858 Author: Jeanne Boyarsky (http://workplace.stackexchange.com/users/1512)	StackExchange Network: http://workplace.stackexchange.com/questions/36787 Author: Wesley Long (http://workplace.stackexchange.com/users/9264)
main-forums	answer-answer	2016	998	2	I think it is great that you had a test conducted.	I think that's a great plan.	StackExchange Network: http://diy.stackexchange.com/questions/62804 Author: Some Guy (http://diy.stackexchange.com/users/34599) Last Editor: Some Guy (http://diy.stackexchange.com/users/34599)	StackExchange Network: http://productivity.stackexchange.com/questions/5577 Author: matthewp (http://productivity.stackexchange.com/users/4946)
main-forums	answer-answer	2016	1012	0	You don't have to know.	Other than that you don't have a tax issue.	StackExchange Network: http://academia.stackexchange.com/questions/26241 Author: BigPants (http://academia.stackexchange.com/users/19703) Last Editor: BigPants (http://academia.stackexchange.com/users/19703)	StackExchange Network: http://money.stackexchange.com/questions/24341 Author: mhoran_psprep (http://money.stackexchange.com/users/5414) Last Editor: JoeTaxpayer (http://money.stackexchange.com/users/187)
main-forums	answer-answer	2016	1013	1	Yes, there is a rule against this.	There's no rule against it.	StackExchange Network: http://sports.stackexchange.com/questions/413 Author: Mike Hedman (http://sports.stackexchange.com/users/36) Last Editor: Mike Hedman (http://sports.stackexchange.com/users/36)	StackExchange Network: http://travel.stackexchange.com/questions/48831 Author: Calchas (http://travel.stackexchange.com/users/29377)
main-forums	answer-answer	2016	1014	5	What are your goals?	What are you goals?	StackExchange Network: http://fitness.stackexchange.com/questions/19611 Author: sirdank (http://fitness.stackexchange.com/users/12200)	StackExchange Network: http://fitness.stackexchange.com/questions/16708 Author: Ze Apelido (http://fitness.stackexchange.com/users/8761)
main-forums	answer-answer	2016	1046	2	I'm going to go out on a limb here...	I'm going to be very direct here.	StackExchange Network: http://cooking.stackexchange.com/questions/291 Author: user73 (No OwnerUserId. Deleted?) [CommunityWiki]	StackExchange Network: http://music.stackexchange.com/questions/11187 Author: Matthew Read (http://music.stackexchange.com/users/28)
main-forums	answer-answer	2016	1052	2	If your long stay visa for Switzerland is valid, then you will not need a transit visa.	You do not need a transit visa, but to enter Zurich you will need a visa.	StackExchange Network: http://travel.stackexchange.com/questions/34677 Author: Aditya Somani (http://travel.stackexchange.com/users/12160)	StackExchange Network: http://travel.stackexchange.com/questions/38725 Author: Burhan Khalid (http://travel.stackexchange.com/users/1375)
main-forums	answer-answer	2016	1062	5	A few more point to think about:	A few things to think about:	StackExchange Network: http://diy.stackexchange.com/questions/6651 Author: Walker (http://diy.stackexchange.com/users/129) Last Editor: warren (http://diy.stackexchange.com/users/178)	StackExchange Network: http://cooking.stackexchange.com/questions/9063 Author: justkt (http://cooking.stackexchange.com/users/1816)
main-forums	answer-answer	2016	1063	2	Now you don't have to be perfect on every answer.	You don't have to know.	StackExchange Network: http://workplace.stackexchange.com/questions/36664 Author: HLGEM (http://workplace.stackexchange.com/users/93)	StackExchange Network: http://academia.stackexchange.com/questions/26241 Author: BigPants (http://academia.stackexchange.com/users/19703) Last Editor: BigPants (http://academia.stackexchange.com/users/19703)
main-forums	answer-answer	2016	1065	5	I'm afraid we are out of luck in this one.	I think this is one of those things where you are just out of luck.	StackExchange Network: http://outdoors.stackexchange.com/questions/3523 Author: akond (http://outdoors.stackexchange.com/users/186)	StackExchange Network: http://workplace.stackexchange.com/questions/16672 Author: Kate Gregory (http://workplace.stackexchange.com/users/102)
main-forums	answer-answer	2016	1066	0	It is more deciding what you should do and what you should get others to do.	Point is: know what you want and don't be afraid to ask for it.	StackExchange Network: http://productivity.stackexchange.com/questions/917 Author: Shiraz Bhaiji (http://productivity.stackexchange.com/users/72)	StackExchange Network: http://workplace.stackexchange.com/questions/21021 Author: NotMe (http://workplace.stackexchange.com/users/12635)
main-forums	answer-answer	2016	1072	4	It varies by the situation.	This varies by institution.	StackExchange Network: http://sports.stackexchange.com/questions/5495 Author: Paul Witry (http://sports.stackexchange.com/users/1557)	StackExchange Network: http://academia.stackexchange.com/questions/9925 Author: Michael Hardy (http://academia.stackexchange.com/users/7229)
main-forums	answer-answer	2016	1077	4	I have the same thing.	I have the same problem.	StackExchange Network: http://diy.stackexchange.com/questions/19977 Author: merl (http://diy.stackexchange.com/users/11809)	StackExchange Network: http://academia.stackexchange.com/questions/9382 Author: Peter Jansson (http://academia.stackexchange.com/users/4394)
